state,year,population,violent crime total,murder and nonnegligent manslaughter,forcible rape,robbery,aggravated assault,property crime total,burglary,larceny-theft,motor vehicle theft,violent crime rate,murder and nonnegligent manslaughter rate,forcible rape rate,robbery rate,aggravated assault rate,property crime rate,burglary rate,larceny-theft rate,motor vehicle theft rate
Virginia,1964,4378000.0,10561.0,367.0,506.0,1517.0,8171.0,85191.0,23553.0,54711.0,6927.0,241.2,8.4,11.6,34.7,186.6,1945.9,538.0,1249.7,158.2
Virginia,1965,4457000.0,10145.0,365.0,536.0,1780.0,7464.0,87876.0,24454.0,55751.0,7671.0,227.6,8.2,12.0,39.9,167.5,1971.6,548.7,1250.9,172.1
Virginia,1966,4507000.0,10399.0,364.0,540.0,2006.0,7489.0,94556.0,27968.0,57336.0,9252.0,230.7,8.1,12.0,44.5,166.2,2098.0,620.5,1272.2,205.3
Virginia,1967,4536000.0,10328.0,411.0,601.0,2397.0,6919.0,108456.0,32709.0,64808.0,10939.0,227.7,9.1,13.2,52.8,152.5,2391.0,721.1,1428.7,241.2
Virginia,1968,4597000.0,12821.0,473.0,716.0,3027.0,8605.0,119920.0,36153.0,71708.0,12059.0,278.9,10.3,15.6,65.8,187.2,2608.7,786.4,1559.9,262.3
Virginia,1969,4669000.0,12433.0,341.0,766.0,3782.0,7544.0,128014.0,35496.0,78912.0,13606.0,266.3,7.3,16.4,81.0,161.6,2741.8,760.2,1690.1,291.4
Virginia,1970,4648494.0,14040.0,483.0,796.0,4437.0,8324.0,156346.0,42514.0,99239.0,14593.0,302.0,10.4,17.1,95.5,179.1,3363.4,914.6,2134.9,313.9
Virginia,1971,4714000.0,15384.0,475.0,1006.0,5033.0,8870.0,155902.0,43376.0,97888.0,14638.0,326.3,10.1,21.3,106.8,188.2,3307.2,920.2,2076.5,310.5
Virginia,1972,4764000.0,16483.0,561.0,1034.0,5408.0,9480.0,144845.0,42729.0,88711.0,13405.0,346.0,11.8,21.7,113.5,199.0,3040.4,896.9,1862.1,281.4
Virginia,1973,4811000.0,16007.0,503.0,1104.0,5044.0,9356.0,155150.0,45106.0,96428.0,13616.0,332.7,10.5,22.9,104.8,194.5,3224.9,937.6,2004.3,283.0
Virginia,1974,4908000.0,17514.0,522.0,1269.0,6253.0,9470.0,188030.0,55997.0,118251.0,13782.0,356.8,10.6,25.9,127.4,193.0,3831.1,1140.9,2409.4,280.8
Virginia,1975,4967000.0,18917.0,570.0,1194.0,6878.0,10275.0,206904.0,57901.0,135634.0,13369.0,380.9,11.5,24.0,138.5,206.9,4165.6,1165.7,2730.7,269.2
Virginia,1976,5032000.0,15485.0,476.0,1115.0,5444.0,8450.0,196016.0,51279.0,133360.0,11377.0,307.7,9.5,22.2,108.2,167.9,3895.4,1019.1,2650.2,226.1
Virginia,1977,5135000.0,14893.0,460.0,1199.0,4727.0,8507.0,191743.0,50640.0,129464.0,11639.0,290.0,9.0,23.3,92.1,165.7,3734.0,986.2,2521.2,226.7
Virginia,1978,5148000.0,14743.0,452.0,1168.0,5000.0,8123.0,194934.0,51006.0,132140.0,11788.0,286.4,8.8,22.7,97.1,157.8,3786.6,990.8,2566.8,229.0
Virginia,1979,5197000.0,15642.0,447.0,1407.0,5799.0,7989.0,211014.0,56265.0,141923.0,12826.0,301.0,8.6,27.1,111.6,153.7,4060.3,1082.6,2730.9,246.8
Virginia,1980,5323412.0,16355.0,459.0,1458.0,6392.0,8046.0,229587.0,64020.0,153437.0,12130.0,307.2,8.6,27.4,120.1,151.1,4312.8,1202.6,2882.3,227.9
Virginia,1981,5426000.0,17456.0,464.0,1478.0,7229.0,8285.0,235984.0,63350.0,161678.0,10956.0,321.7,8.6,27.2,133.2,152.7,4349.1,1167.5,2979.7,201.9
Virginia,1982,5491000.0,16970.0,405.0,1366.0,6708.0,8491.0,216713.0,53457.0,153148.0,10108.0,309.1,7.4,24.9,122.2,154.6,3946.7,973.5,2789.1,184.1
Virginia,1983,5550000.0,16236.0,387.0,1370.0,6132.0,8347.0,203632.0,51055.0,142714.0,9863.0,292.5,7.0,24.7,110.5,150.4,3669.0,919.9,2571.4,177.7
Virginia,1984,5636000.0,16660.0,434.0,1503.0,5765.0,8958.0,196581.0,47436.0,138808.0,10337.0,295.6,7.7,26.7,102.3,158.9,3488.0,841.7,2462.9,183.4
Virginia,1985,5706000.0,16813.0,405.0,1551.0,5720.0,9137.0,198821.0,44797.0,142800.0,11224.0,294.7,7.1,27.2,100.2,160.1,3484.4,785.1,2502.6,196.7
Virginia,1986,5787000.0,17708.0,411.0,1533.0,6118.0,9646.0,205658.0,47021.0,145935.0,12702.0,306.0,7.1,26.5,105.7,166.7,3553.8,812.5,2521.8,219.5
Virginia,1987,5904000.0,17414.0,437.0,1537.0,6244.0,9196.0,216354.0,47642.0,153690.0,15022.0,295.0,7.4,26.0,105.8,155.8,3664.5,806.9,2603.2,254.4
Virginia,1988,5996000.0,17940.0,468.0,1622.0,6748.0,9102.0,232496.0,49069.0,165343.0,18084.0,299.2,7.8,27.1,112.5,151.8,3877.5,818.4,2757.6,301.6
Virginia,1989,6098000.0,19057.0,480.0,1638.0,6494.0,10445.0,237757.0,46156.0,172645.0,18956.0,312.5,7.9,26.9,106.5,171.3,3898.9,756.9,2831.2,310.9
Virginia,1990,6187358.0,21694.0,545.0,1915.0,7626.0,11608.0,253063.0,45236.0,187564.0,20263.0,350.6,8.8,31.0,123.3,187.6,4090.0,731.1,3031.4,327.5
Virginia,1991,6286000.0,23459.0,583.0,1879.0,8651.0,12346.0,266160.0,49224.0,195652.0,21284.0,373.2,9.3,29.9,137.6,196.4,4234.2,783.1,3112.5,338.6
Virginia,1992,6377000.0,23907.0,564.0,2008.0,8787.0,12548.0,250211.0,45217.0,185506.0,19488.0,374.9,8.8,31.5,137.8,196.8,3923.6,709.1,2909.0,305.6
Virginia,1993,6491000.0,24160.0,539.0,2083.0,9216.0,12322.0,242975.0,43338.0,181104.0,18533.0,372.2,8.3,32.1,142.0,189.8,3743.3,667.7,2790.1,285.5
Virginia,1994,6552000.0,23437.0,571.0,1868.0,8704.0,12294.0,241763.0,41855.0,181619.0,18289.0,357.7,8.7,28.5,132.8,187.6,3689.9,638.8,2772.0,279.1
Virginia,1995,6618000.0,23921.0,503.0,1799.0,8718.0,12901.0,240084.0,39388.0,181333.0,19363.0,361.5,7.6,27.2,131.7,194.9,3627.7,595.2,2740.0,292.6
Virginia,1996,6675000.0,22782.0,500.0,1783.0,8181.0,12318.0,242100.0,39255.0,184237.0,18608.0,341.3,7.5,26.7,122.6,184.5,3627.0,588.1,2760.1,278.8
Virginia,1997,6734000.0,23249.0,488.0,1819.0,8384.0,12558.0,237773.0,38475.0,180406.0,18892.0,345.2,7.2,27.0,124.5,186.5,3530.9,571.4,2679.0,280.5
Virginia,1998,6791000.0,22115.0,422.0,1810.0,7171.0,12712.0,226461.0,38094.0,170012.0,18355.0,325.7,6.2,26.7,105.6,187.2,3334.7,560.9,2503.5,270.3
Virginia,1999,6872912.0,21626.0,392.0,1720.0,6947.0,12567.0,210260.0,32411.0,159896.0,17953.0,314.7,5.7,25.0,101.1,182.8,3059.3,471.6,2326.5,261.2
Virginia,2000,7078515.0,19943.0,401.0,1616.0,6295.0,11631.0,194405.0,30434.0,146158.0,17813.0,281.7,5.7,22.8,88.9,164.3,2746.4,429.9,2064.8,251.6
Virginia,2001,7196750.0,20939.0,364.0,1770.0,6860.0,11945.0,207506.0,31604.0,157060.0,18842.0,291.0,5.1,24.6,95.3,166.0,2883.3,439.1,2182.4,261.8
Virginia,2002,7287829.0,21256.0,388.0,1839.0,6961.0,12068.0,207783.0,31757.0,157548.0,18478.0,291.7,5.3,25.2,95.5,165.6,2851.1,435.8,2161.8,253.5
Virginia,2003,7365284.0,20490.0,416.0,1807.0,6713.0,11554.0,200449.0,29105.0,153367.0,17977.0,278.2,5.6,24.5,91.1,156.9,2721.5,395.2,2082.3,244.1
Virginia,2004,7481332.0,20608.0,390.0,1816.0,6899.0,11503.0,200368.0,28759.0,154154.0,17455.0,275.5,5.2,24.3,92.2,153.8,2678.2,384.4,2060.5,233.3
Virginia,2005,7564327.0,21434.0,458.0,1763.0,7495.0,11718.0,200404.0,29829.0,154584.0,15991.0,283.0,6.1,23.3,99.1,154.9,2649.0,394.3,2044.0,211.0
Virginia,2006,7642884.0,21683.0,403.0,1829.0,7779.0,11672.0,190257.0,32166.0,143292.0,14799.0,283.7,5.3,23.9,101.8,152.7,2489.3,420.9,1874.8,193.6
Virginia,2007,7712091.0,21035.0,415.0,1793.0,7696.0,11131.0,191763.0,32028.0,145634.0,14101.0,272.8,5.4,23.2,99.8,144.3,2486.5,415.3,1888.4,182.8
Virginia,2008,7769089.0,20031.0,370.0,1794.0,7470.0,10397.0,196726.0,32188.0,151191.0,13347.0,257.8,4.8,23.1,96.2,133.8,2532.2,414.3,1946.1,171.8
Virginia,2009,7882590.0,18195.0,370.0,1572.0,6342.0,9911.0,194020.0,31956.0,150374.0,11690.0,230.8,4.7,19.9,80.5,125.7,2461.4,405.4,1907.7,148.3
Virginia,2010,8023953.0,17184.0,376.0,1580.0,5678.0,9550.0,187403.0,30804.0,145990.0,10609.0,214.2,4.7,19.7,70.8,119.0,2335.5,383.9,1819.4,132.2
Virginia,2011,8104384.0,16014.0,304.0,1591.0,5425.0,8694.0,182902.0,30656.0,142476.0,9770.0,197.6,3.8,19.6,66.9,107.3,2256.8,378.3,1758.0,120.6
Virginia,2012,8185867.0,15564.0,314.0,1452.0,4706.0,9092.0,176985.0,29511.0,138398.0,9076.0,190.1,3.8,17.7,57.5,111.1,2162.1,360.5,1690.7,110.9
Washington,1960,2853214.0,1616.0,61.0,166.0,886.0,503.0,62072.0,13908.0,43657.0,4507.0,56.6,2.1,5.8,31.1,17.6,2175.5,487.5,1530.1,158.0
Washington,1961,2902000.0,1687.0,63.0,180.0,902.0,542.0,63065.0,13694.0,44450.0,4921.0,58.1,2.2,6.2,31.1,18.7,2173.2,471.9,1531.7,169.6
Washington,1962,3006000.0,1913.0,74.0,189.0,912.0,738.0,68238.0,14695.0,48212.0,5331.0,63.6,2.5,6.3,30.3,24.6,2270.1,488.9,1603.9,177.3
Washington,1963,3050000.0,2034.0,76.0,196.0,914.0,848.0,71051.0,16134.0,49490.0,5427.0,66.7,2.5,6.4,30.0,27.8,2329.5,529.0,1622.6,177.9
Washington,1964,2984000.0,2761.0,72.0,229.0,850.0,1610.0,78676.0,17914.0,55011.0,5751.0,92.5,2.4,7.7,28.5,54.0,2636.6,600.3,1843.5,192.7
Washington,1965,2990000.0,3081.0,67.0,304.0,905.0,1805.0,78286.0,18271.0,54290.0,5725.0,103.0,2.2,10.2,30.3,60.4,2618.3,611.1,1815.7,191.5
Washington,1966,2980000.0,3673.0,75.0,346.0,1094.0,2158.0,88684.0,19958.0,61563.0,7163.0,123.3,2.5,11.6,36.7,72.4,2976.0,669.7,2065.9,240.4
Washington,1967,3087000.0,4754.0,96.0,387.0,1686.0,2585.0,110599.0,25859.0,76049.0,8691.0,154.0,3.1,12.5,54.6,83.7,3582.7,837.7,2463.5,281.5
Washington,1968,3276000.0,6970.0,118.0,561.0,3223.0,3068.0,122922.0,33399.0,79790.0,9733.0,212.8,3.6,17.1,98.4,93.7,3752.2,1019.5,2435.6,297.1
Washington,1969,3402000.0,8243.0,124.0,660.0,3844.0,3615.0,149468.0,44106.0,92411.0,12951.0,242.3,3.6,19.4,113.0,106.3,4393.5,1296.5,2716.4,380.7
Washington,1970,3409169.0,7546.0,120.0,613.0,3189.0,3624.0,158858.0,49244.0,97279.0,12335.0,221.3,3.5,18.0,93.5,106.3,4659.7,1444.5,2853.5,361.8
Washington,1971,3449000.0,8155.0,130.0,612.0,3219.0,4194.0,160359.0,48038.0,100447.0,11874.0,236.4,3.8,17.7,93.3,121.6,4649.4,1392.8,2912.4,344.3
Washington,1972,3443000.0,8627.0,146.0,749.0,3016.0,4716.0,153305.0,47563.0,94336.0,11406.0,250.6,4.2,21.8,87.6,137.0,4452.7,1381.4,2739.9,331.3
Washington,1973,3429000.0,9309.0,137.0,897.0,3302.0,4973.0,165225.0,52819.0,99522.0,12884.0,271.5,4.0,26.2,96.3,145.0,4818.5,1540.4,2902.4,375.7
Washington,1974,3476000.0,12036.0,179.0,1008.0,4015.0,6834.0,196839.0,61611.0,121132.0,14096.0,346.3,5.1,29.0,115.5,196.6,5662.8,1772.5,3484.8,405.5
Washington,1975,3544000.0,13851.0,202.0,1160.0,4395.0,8094.0,203783.0,61065.0,129060.0,13658.0,390.8,5.7,32.7,124.0,228.4,5750.1,1723.1,3641.6,385.4
Washington,1976,3612000.0,14036.0,154.0,1238.0,4317.0,8327.0,195244.0,59324.0,123324.0,12596.0,388.6,4.3,34.3,119.5,230.5,5405.4,1642.4,3414.3,348.7
Washington,1977,3658000.0,13714.0,159.0,1447.0,3886.0,8222.0,195807.0,58732.0,123894.0,13181.0,374.9,4.3,39.6,106.2,224.8,5352.8,1605.6,3386.9,360.3
Washington,1978,3774000.0,15296.0,175.0,1556.0,4719.0,8846.0,215506.0,66672.0,133931.0,14903.0,405.3,4.6,41.2,125.0,234.4,5710.3,1766.6,3548.8,394.9
Washington,1979,3926000.0,17064.0,187.0,1821.0,4739.0,10317.0,239285.0,70024.0,152204.0,17057.0,434.6,4.8,46.4,120.7,262.8,6094.9,1783.6,3876.8,434.5
Washington,1980,4113331.0,19098.0,225.0,2169.0,5558.0,11146.0,265338.0,76598.0,172468.0,16272.0,464.3,5.5,52.7,135.1,271.0,6450.7,1862.2,4192.9,395.6
Washington,1981,4212000.0,18839.0,213.0,2115.0,5475.0,11036.0,265135.0,79696.0,171994.0,13445.0,447.3,5.1,50.2,130.0,262.0,6294.8,1892.1,4083.4,319.2
Washington,1982,4245000.0,17251.0,185.0,1947.0,5003.0,10116.0,249429.0,71322.0,166188.0,11919.0,406.4,4.4,45.9,117.9,238.3,5875.8,1680.1,3914.9,280.8
Washington,1983,4300000.0,15986.0,212.0,1923.0,4533.0,9318.0,245357.0,70526.0,163953.0,10878.0,371.8,4.9,44.7,105.4,216.7,5706.0,1640.1,3812.9,253.0
Washington,1984,4349000.0,17676.0,202.0,2176.0,5247.0,10051.0,247687.0,74021.0,162905.0,10761.0,406.4,4.6,50.0,120.6,231.1,5695.3,1702.0,3745.8,247.4
Washington,1985,4409000.0,18757.0,231.0,2420.0,5821.0,10285.0,269099.0,79859.0,176501.0,12739.0,425.4,5.2,54.9,132.0,233.3,6103.4,1811.3,4003.2,288.9
Washington,1986,4463000.0,19505.0,223.0,2382.0,6031.0,10869.0,287535.0,83078.0,190420.0,14037.0,437.0,5.0,53.4,135.1,243.5,6442.6,1861.5,4266.6,314.5
Washington,1987,4538000.0,19945.0,256.0,2370.0,6417.0,10902.0,298491.0,86428.0,194131.0,17932.0,439.5,5.6,52.2,141.4,240.2,6577.6,1904.5,4277.9,395.2
Washington,1988,4619000.0,21543.0,264.0,2611.0,6738.0,11930.0,307008.0,85711.0,201301.0,19996.0,466.4,5.7,56.5,145.9,258.3,6646.6,1855.6,4358.1,432.9
Washington,1989,4761000.0,22460.0,209.0,2938.0,6672.0,12641.0,291472.0,73563.0,196122.0,21787.0,471.7,4.4,61.7,140.1,265.5,6122.1,1545.1,4119.3,457.6
Washington,1990,4866692.0,24410.0,238.0,3115.0,6326.0,14731.0,278440.0,61460.0,195221.0,21759.0,501.6,4.9,64.0,130.0,302.7,5721.3,1262.9,4011.4,447.1
Washington,1991,5018000.0,26224.0,211.0,3529.0,7303.0,15181.0,290115.0,61996.0,205814.0,22305.0,522.6,4.2,70.3,145.5,302.5,5781.5,1235.5,4101.5,444.5
Washington,1992,5136000.0,27454.0,258.0,3697.0,7178.0,16321.0,289581.0,57612.0,207755.0,24214.0,534.5,5.0,72.0,139.8,317.8,5638.3,1121.7,4045.1,471.5
Washington,1993,5255000.0,27040.0,271.0,3384.0,7204.0,16181.0,285753.0,56083.0,205701.0,23969.0,514.6,5.2,64.4,137.1,307.9,5437.7,1067.2,3914.4,456.1
Washington,1994,5343000.0,27317.0,294.0,3230.0,7464.0,16329.0,294734.0,55793.0,212198.0,26743.0,511.3,5.5,60.5,139.7,305.6,5516.3,1044.2,3971.5,500.5
Washington,1995,5431000.0,26300.0,275.0,3214.0,7209.0,15602.0,314213.0,59265.0,224861.0,30087.0,484.3,5.1,59.2,132.7,287.3,5785.5,1091.2,4140.3,554.0
Washington,1996,5533000.0,23857.0,255.0,2828.0,6587.0,14187.0,303111.0,58512.0,215706.0,28893.0,431.2,4.6,51.1,119.0,256.4,5478.2,1057.5,3898.5,522.2
Washington,1997,5610000.0,24724.0,244.0,2885.0,6734.0,14864.0,307742.0,62064.0,213823.0,31855.0,440.7,4.3,51.4,120.0,265.0,5485.6,1106.3,3811.5,567.8
Washington,1998,5689000.0,24380.0,224.0,2740.0,6577.0,14839.0,309419.0,60446.0,213773.0,35200.0,428.5,3.9,48.2,115.6,260.8,5438.9,1062.5,3757.7,618.7
Washington,1999,5756361.0,21716.0,171.0,2711.0,5808.0,13026.0,280793.0,54652.0,192334.0,33807.0,377.3,3.0,47.1,100.9,226.3,4878.0,949.4,3341.2,587.3
Washington,2000,5894121.0,21788.0,196.0,2737.0,5812.0,13043.0,279144.0,53476.0,190650.0,35018.0,369.7,3.3,46.4,98.6,221.3,4736.0,907.3,3234.6,594.1
Washington,2001,5993390.0,21258.0,179.0,2600.0,5934.0,12545.0,287234.0,53024.0,195133.0,39077.0,354.7,3.0,43.4,99.0,209.3,4792.5,884.7,3255.8,652.0
Washington,2002,6067060.0,20964.0,184.0,2734.0,5797.0,12249.0,288967.0,54948.0,193526.0,40493.0,345.5,3.0,45.1,95.5,201.9,4762.9,905.7,3189.8,667.4
Washington,2003,6131298.0,21272.0,182.0,2863.0,5718.0,12509.0,291542.0,58271.0,192653.0,40618.0,346.9,3.0,46.7,93.3,204.0,4755.0,950.4,3142.1,662.5
Washington,2004,6207046.0,21330.0,190.0,2857.0,5866.0,12417.0,300837.0,60632.0,196972.0,43233.0,343.6,3.1,46.0,94.5,200.0,4846.7,976.8,3173.4,696.5
Washington,2005,6291899.0,21745.0,205.0,2811.0,5788.0,12941.0,307661.0,60343.0,198031.0,49287.0,346.0,3.3,44.7,92.0,205.7,4890.0,959.1,3147.0,783.0
Washington,2006,6395798.0,22303.0,197.0,2748.0,6424.0,12934.0,288456.0,58843.0,183179.0,46434.0,348.7,3.1,43.0,100.4,202.2,4510.1,920.0,2864.1,726.0
Washington,2007,6468424.0,21768.0,174.0,2653.0,6079.0,12862.0,261776.0,52874.0,170782.0,38120.0,336.5,2.7,41.0,94.0,198.8,4047.0,817.4,2640.2,589.3
Washington,2008,6549224.0,21888.0,193.0,2653.0,6419.0,12623.0,249283.0,53136.0,167013.0,29134.0,334.2,2.9,40.5,98.0,192.7,3806.3,811.3,2550.1,444.8
Washington,2009,6664195.0,22412.0,190.0,2583.0,6711.0,12928.0,245215.0,53047.0,168421.0,23747.0,336.3,2.9,38.8,100.7,194.0,3679.6,796.0,2527.3,356.3
Washington,2010,6742950.0,21138.0,154.0,2579.0,5929.0,12476.0,249426.0,55192.0,168490.0,25744.0,313.5,2.3,38.2,87.9,185.0,3699.1,818.5,2498.8,381.8
Washington,2011,6823267.0,20152.0,163.0,2320.0,5627.0,12042.0,244209.0,56561.0,162828.0,24820.0,295.3,2.4,34.0,82.5,176.5,3579.1,828.9,2386.4,363.8
Washington,2012,6897012.0,20386.0,206.0,2193.0,5745.0,12242.0,252333.0,60725.0,165206.0,26402.0,295.6,3.0,31.8,83.3,177.5,3658.6,880.5,2395.3,382.8
West Virginia,1960,1860421.0,1200.0,81.0,78.0,238.0,803.0,12208.0,4358.0,6558.0,1292.0,64.5,4.4,4.2,12.8,43.2,656.2,234.2,352.5,69.4
West Virginia,1961,1850000.0,1167.0,82.0,81.0,216.0,788.0,11085.0,4396.0,5426.0,1263.0,63.1,4.4,4.4,11.7,42.6,599.2,237.6,293.3,68.3
West Virginia,1962,1773000.0,1146.0,66.0,75.0,273.0,732.0,12097.0,3837.0,6996.0,1264.0,64.6,3.7,4.2,15.4,41.3,682.3,216.4,394.6,71.3
West Virginia,1963,1778000.0,1185.0,95.0,74.0,260.0,756.0,12503.0,4023.0,7164.0,1316.0,66.6,5.3,4.2,14.6,42.5,703.2,226.3,402.9,74.0
West Virginia,1964,1797000.0,1359.0,67.0,89.0,303.0,900.0,13603.0,4818.0,7375.0,1410.0,75.6,3.7,5.0,16.9,50.1,757.0,268.1,410.4,78.5
West Virginia,1965,1812000.0,1413.0,72.0,77.0,261.0,1003.0,13435.0,4600.0,7577.0,1258.0,78.0,4.0,4.2,14.4,55.4,741.4,253.9,418.2,69.4
West Virginia,1966,1794000.0,1613.0,76.0,91.0,342.0,1104.0,15188.0,4651.0,9146.0,1391.0,89.9,4.2,5.1,19.1,61.5,846.6,259.3,509.8,77.5
West Virginia,1967,1798000.0,1744.0,83.0,85.0,347.0,1229.0,16681.0,5365.0,9745.0,1571.0,97.0,4.6,4.7,19.3,68.4,927.8,298.4,542.0,87.4
West Virginia,1968,1805000.0,1959.0,99.0,79.0,460.0,1321.0,19069.0,6313.0,11096.0,1660.0,108.5,5.5,4.4,25.5,73.2,1056.5,349.8,614.7,92.0
West Virginia,1969,1819000.0,1766.0,102.0,93.0,347.0,1224.0,18330.0,5870.0,10906.0,1554.0,97.1,5.6,5.1,19.1,67.3,1007.7,322.7,599.6,85.4
West Virginia,1970,1744237.0,2158.0,109.0,116.0,476.0,1457.0,21886.0,6777.0,13497.0,1612.0,123.7,6.2,6.7,27.3,83.5,1254.8,388.5,773.8,92.4
West Virginia,1971,1752000.0,2311.0,113.0,87.0,620.0,1491.0,22241.0,6792.0,13507.0,1942.0,131.9,6.4,5.0,35.4,85.1,1269.5,387.7,770.9,110.8
West Virginia,1972,1781000.0,2299.0,109.0,146.0,562.0,1482.0,23285.0,7356.0,13976.0,1953.0,129.1,6.1,8.2,31.6,83.2,1307.4,413.0,784.7,109.7
West Virginia,1973,1794000.0,2219.0,103.0,166.0,501.0,1449.0,24180.0,7459.0,14799.0,1922.0,123.7,5.7,9.3,27.9,80.8,1347.8,415.8,824.9,107.1
West Virginia,1974,1791000.0,2460.0,108.0,179.0,631.0,1542.0,29229.0,9883.0,17074.0,2272.0,137.4,6.0,10.0,35.2,86.1,1632.0,551.8,953.3,126.9
West Virginia,1975,1803000.0,2915.0,133.0,168.0,820.0,1794.0,35089.0,10656.0,22154.0,2279.0,161.7,7.4,9.3,45.5,99.5,1946.1,591.0,1228.7,126.4
West Virginia,1976,1821000.0,2761.0,122.0,188.0,692.0,1759.0,39480.0,10437.0,26568.0,2475.0,151.6,6.7,10.3,38.0,96.6,2168.0,573.1,1459.0,135.9
West Virginia,1977,1859000.0,2832.0,112.0,246.0,784.0,1690.0,39083.0,11106.0,24942.0,3035.0,152.3,6.0,13.2,42.2,90.9,2102.4,597.4,1341.7,163.3
West Virginia,1978,1860000.0,3120.0,127.0,273.0,862.0,1858.0,39104.0,12059.0,23776.0,3269.0,167.7,6.8,14.7,46.3,99.9,2102.4,648.3,1278.3,175.8
West Virginia,1979,1878000.0,3156.0,128.0,291.0,825.0,1912.0,40513.0,11959.0,24755.0,3799.0,168.1,6.8,15.5,43.9,101.8,2157.2,636.8,1318.2,202.3
West Virginia,1980,1930787.0,3547.0,138.0,306.0,936.0,2167.0,45719.0,14258.0,27606.0,3855.0,183.7,7.1,15.8,48.5,112.2,2367.9,738.5,1429.8,199.7
West Virginia,1981,1951000.0,3410.0,118.0,289.0,979.0,2024.0,47681.0,15122.0,28884.0,3675.0,174.8,6.0,14.8,50.2,103.7,2443.9,775.1,1480.5,188.4
West Virginia,1982,1948000.0,3405.0,102.0,302.0,970.0,2031.0,45514.0,13985.0,27962.0,3567.0,174.8,5.2,15.5,49.8,104.3,2336.4,717.9,1435.4,183.1
West Virginia,1983,1965000.0,3375.0,96.0,263.0,869.0,2147.0,44158.0,13455.0,27134.0,3569.0,171.8,4.9,13.4,44.2,109.3,2247.2,684.7,1380.9,181.6
West Virginia,1984,1952000.0,3283.0,86.0,305.0,744.0,2148.0,42313.0,12649.0,26296.0,3368.0,168.2,4.4,15.6,38.1,110.0,2167.7,648.0,1347.1,172.5
West Virginia,1985,1936000.0,3214.0,73.0,359.0,728.0,2054.0,40401.0,11972.0,25191.0,3238.0,166.0,3.8,18.5,37.6,106.1,2086.8,618.4,1301.2,167.3
West Virginia,1986,1919000.0,3156.0,114.0,362.0,787.0,1893.0,41301.0,11999.0,26055.0,3247.0,164.5,5.9,18.9,41.0,98.6,2152.2,625.3,1357.7,169.2
West Virginia,1987,1897000.0,2605.0,92.0,429.0,591.0,1493.0,38953.0,11450.0,24436.0,3067.0,137.3,4.8,22.6,31.2,78.7,2053.4,603.6,1288.1,161.7
West Virginia,1988,1884000.0,2476.0,93.0,353.0,644.0,1386.0,39703.0,11510.0,25147.0,3046.0,131.4,4.9,18.7,34.2,73.6,2107.4,610.9,1334.8,161.7
West Virginia,1989,1857000.0,2724.0,121.0,347.0,793.0,1463.0,41154.0,11635.0,26608.0,2911.0,146.7,6.5,18.7,42.7,78.8,2216.2,626.5,1432.8,156.8
West Virginia,1990,1793477.0,3036.0,102.0,423.0,680.0,1831.0,41855.0,11785.0,27310.0,2760.0,169.3,5.7,23.6,37.9,102.1,2333.7,657.1,1522.7,153.9
West Virginia,1991,1801000.0,3440.0,111.0,415.0,779.0,2135.0,44528.0,12009.0,29369.0,3150.0,191.0,6.2,23.0,43.3,118.5,2472.4,666.8,1630.7,174.9
West Virginia,1992,1812000.0,3833.0,115.0,393.0,788.0,2537.0,43455.0,11287.0,29200.0,2968.0,211.5,6.3,21.7,43.5,140.0,2398.2,622.9,1611.5,163.8
West Virginia,1993,1820000.0,3793.0,126.0,365.0,782.0,2520.0,42300.0,10904.0,28456.0,2940.0,208.4,6.9,20.1,43.0,138.5,2324.2,599.1,1563.5,161.5
West Virginia,1994,1822000.0,3931.0,99.0,370.0,772.0,2690.0,42136.0,10673.0,28189.0,3274.0,215.8,5.4,20.3,42.4,147.6,2312.6,585.8,1547.1,179.7
West Virginia,1995,1828000.0,3842.0,89.0,388.0,781.0,2584.0,41093.0,10329.0,27724.0,3040.0,210.2,4.9,21.2,42.7,141.4,2248.0,565.0,1516.6,166.3
West Virginia,1996,1826000.0,3836.0,69.0,358.0,737.0,2672.0,41510.0,9979.0,28300.0,3231.0,210.1,3.8,19.6,40.4,146.3,2273.3,546.5,1549.8,176.9
West Virginia,1997,1816000.0,3971.0,75.0,355.0,782.0,2759.0,40868.0,10647.0,26934.0,3287.0,218.7,4.1,19.5,43.1,151.9,2250.4,586.3,1483.1,181.0
West Virginia,1998,1811000.0,4503.0,78.0,339.0,676.0,3410.0,41627.0,11110.0,27127.0,3390.0,248.6,4.3,18.7,37.3,188.3,2298.6,613.5,1497.9,187.2
West Virginia,1999,1806928.0,6336.0,79.0,337.0,661.0,5259.0,42825.0,10303.0,28760.0,3762.0,350.7,4.4,18.7,36.6,291.0,2370.0,570.2,1591.7,208.2
West Virginia,2000,1808344.0,5723.0,46.0,331.0,749.0,4597.0,41344.0,9890.0,28139.0,3315.0,316.5,2.5,18.3,41.4,254.2,2286.3,546.9,1556.1,183.3
West Virginia,2001,1800975.0,5035.0,40.0,320.0,707.0,3968.0,41085.0,9601.0,28268.0,3216.0,279.6,2.2,17.8,39.3,220.3,2281.3,533.1,1569.6,178.6
West Virginia,2002,1804884.0,4221.0,57.0,328.0,657.0,3179.0,41099.0,9677.0,27524.0,3898.0,233.9,3.2,18.2,36.4,176.1,2277.1,536.2,1525.0,216.0
